filename,age
/content/content/combined_faces_train_augmented/7_82_rot_neg20.jpg,7
/content/content/combined_faces_train_augmented/25_18_fliplr.jpg,25
/content/content/combined_faces_train_augmented/34_307.jpg,34
/content/content/combined_faces_train_augmented/26_1494_fliplr_rot_neg40.jpg,26
/content/content/combined_faces_train_augmented/41_127_rot_neg40.jpg,41
/content/content/combined_faces_train_augmented/9_300_rot_pos40.jpg,9
/content/content/combined_faces_train_augmented/21_358_rot_neg20.jpg,21
/content/content/combined_faces_train_augmented/38_228_fliplr.jpg,38
/content/content/combined_faces_train_augmented/43_147_fliplr_rot_pos40.jpg,43
/content/content/combined_faces_train_augmented/4_211_fliplr_rot_pos20.jpg,4
/content/content/combined_faces_train_augmented/31_272_fliplr.jpg,31
/content/content/combined_faces_train_augmented/26_2071_rot_neg20.jpg,26
/content/content/combined_faces_train_augmented/1_1781_rot_neg40.jpg,1
/content/content/combined_faces_train_augmented/86_44_fliplr_rot_neg40.jpg,86
/content/content/combined_faces_train_augmented/26_913.jpg,26
/content/content/combined_faces_train_augmented/1_999_fliplr_rot_pos40.jpg,1
/content/content/combined_faces_train_augmented/58_296_rot_pos20.jpg,58
/content/content/combined_faces_train_augmented/3_445_fliplr_rot_neg20.jpg,3
/content/content/combined_faces_train_augmented/52_352_fliplr.jpg,52
/content/content/combined_faces_train_augmented/28_166_rot_pos40.jpg,28
/content/content/combined_faces_train_augmented/35_497_fliplr_rot_pos20.jpg,35
/content/content/combined_faces_train_augmented/25_353_fliplr.jpg,25
/content/content/combined_faces_train_augmented/25_626_fliplr_rot_neg40.jpg,25
/content/content/combined_faces_train_augmented/21_339_fliplr_rot_neg20.jpg,21
/content/content/combined_faces_train_augmented/1_1520_rot_pos40.jpg,1
/content/content/combined_faces_train_augmented/32_566_fliplr_rot_pos40.jpg,32
/content/content/combined_faces_train_augmented/21_104_rot_neg40.jpg,21
/content/content/combined_faces_train_augmented/1_852_rot_pos40.jpg,1
/content/content/combined_faces_train_augmented/46_18_rot_pos40.jpg,46
/content/content/combined_faces_train_augmented/31_113_rot_neg40.jpg,31
/content/content/combined_faces_train_augmented/45_166_fliplr_rot_pos40.jpg,45
/content/content/combined_faces_train_augmented/28_921_fliplr_rot_neg20.jpg,28
/content/content/combined_faces_train_augmented/8_242_fliplr_rot_neg40.jpg,8
/content/content/combined_faces_train_augmented/7_92_fliplr_rot_pos20.jpg,7
/content/content/combined_faces_train_augmented/22_408_rot_pos20.jpg,22
/content/content/combined_faces_train_augmented/38_229.jpg,38
/content/content/combined_faces_train_augmented/27_67_rot_pos40.jpg,27
/content/content/combined_faces_train_augmented/53_295_rot_neg40.jpg,53
/content/content/combined_faces_train_augmented/44_75_fliplr_rot_neg40.jpg,44
/content/content/combined_faces_train_augmented/5_339_fliplr_rot_pos40.jpg,5
/content/content/combined_faces_train_augmented/9_165_fliplr_rot_pos20.jpg,9
/content/content/combined_faces_train_augmented/76_25.jpg,76
/content/content/combined_faces_train_augmented/40_472_rot_pos40.jpg,40
/content/content/combined_faces_train_augmented/1_1205_rot_pos20.jpg,1
/content/content/combined_faces_train_augmented/1_1045_fliplr_rot_pos20.jpg,1
/content/content/combined_faces_train_augmented/43_175_fliplr_rot_pos40.jpg,43
/content/content/combined_faces_train_augmented/61_210_fliplr_rot_neg20.jpg,61
/content/content/combined_faces_train_augmented/23_132_fliplr_rot_neg40.jpg,23
/content/content/combined_faces_train_augmented/26_493_fliplr.jpg,26
/content/content/combined_faces_train_augmented/45_450_fliplr_rot_pos20.jpg,45
/content/content/combined_faces_train_augmented/4_434_rot_neg20.jpg,4
/content/content/combined_faces_train_augmented/35_752_fliplr_rot_pos20.jpg,35
/content/content/combined_faces_train_augmented/35_205_fliplr.jpg,35
/content/content/combined_faces_train_augmented/34_105_rot_pos40.jpg,34
/content/content/combined_faces_train_augmented/37_258_fliplr_rot_neg40.jpg,37
/content/content/combined_faces_train_augmented/38_341_rot_pos20.jpg,38
/content/content/combined_faces_train_augmented/28_104_fliplr_rot_neg40.jpg,28
/content/content/combined_faces_train_augmented/8_409_rot_neg40.jpg,8
/content/content/combined_faces_train_augmented/1_1812_fliplr_rot_pos20.jpg,1
/content/content/combined_faces_train_augmented/29_485_rot_pos40.jpg,29
/content/content/combined_faces_train_augmented/25_34_fliplr_rot_pos20.jpg,25
/content/content/combined_faces_train_augmented/40_182_rot_neg40.jpg,40
/content/content/combined_faces_train_augmented/53_139_fliplr_rot_pos40.jpg,53
/content/content/combined_faces_train_augmented/26_1818_fliplr.jpg,26
/content/content/combined_faces_train_augmented/23_197_fliplr_rot_neg40.jpg,23
/content/content/combined_faces_train_augmented/42_11.jpg,42
/content/content/combined_faces_train_augmented/8_107_fliplr_rot_pos20.jpg,8
/content/content/combined_faces_train_augmented/11_95_fliplr_rot_pos20.jpg,11
/content/content/combined_faces_train_augmented/30_597_rot_pos40.jpg,30
/content/content/combined_faces_train_augmented/36_277_fliplr_rot_neg20.jpg,36
/content/content/combined_faces_train_augmented/39_43_fliplr_rot_neg20.jpg,39
/content/content/combined_faces_train_augmented/28_948_rot_neg20.jpg,28
/content/content/combined_faces_train_augmented/56_166_rot_neg20.jpg,56
/content/content/combined_faces_train_augmented/37_336_fliplr_rot_pos40.jpg,37
/content/content/combined_faces_train_augmented/26_602_fliplr_rot_neg20.jpg,26
/content/content/combined_faces_train_augmented/2_93_rot_neg20.jpg,2
/content/content/combined_faces_train_augmented/1_1487_fliplr.jpg,1
/content/content/combined_faces_train_augmented/75_5_rot_neg40.jpg,75
/content/content/combined_faces_train_augmented/26_1774_rot_neg40.jpg,26
/content/content/combined_faces_train_augmented/55_80.jpg,55
/content/content/combined_faces_train_augmented/24_175_rot_pos40.jpg,24
/content/content/combined_faces_train_augmented/8_486_rot_neg40.jpg,8
/content/content/combined_faces_train_augmented/60_180_fliplr_rot_pos20.jpg,60
/content/content/combined_faces_train_augmented/1_1284.jpg,1
/content/content/combined_faces_train_augmented/30_327_fliplr_rot_pos20.jpg,30
/content/content/combined_faces_train_augmented/42_85_fliplr_rot_pos20.jpg,42
/content/content/combined_faces_train_augmented/75_9_fliplr_rot_pos20.jpg,75
/content/content/combined_faces_train_augmented/2_875_fliplr_rot_neg20.jpg,2
/content/content/combined_faces_train_augmented/31_47_rot_pos40.jpg,31
/content/content/combined_faces_train_augmented/29_211_fliplr_rot_pos40.jpg,29
/content/content/combined_faces_train_augmented/23_266.jpg,23
/content/content/combined_faces_train_augmented/7_226_fliplr_rot_pos20.jpg,7
/content/content/combined_faces_train_augmented/60_413_rot_pos20.jpg,60
/content/content/combined_faces_train_augmented/39_85_rot_pos20.jpg,39
/content/content/combined_faces_train_augmented/30_554_rot_pos20.jpg,30
/content/content/combined_faces_train_augmented/30_534_fliplr_rot_pos20.jpg,30
/content/content/combined_faces_train_augmented/5_166_rot_neg40.jpg,5
/content/content/combined_faces_train_augmented/61_93_rot_pos20.jpg,61
/content/content/combined_faces_train_augmented/1_445_fliplr_rot_neg20.jpg,1
/content/content/combined_faces_train_augmented/3_271_fliplr_rot_pos20.jpg,3
/content/content/combined_faces_train_augmented/8_391.jpg,8
/content/content/combined_faces_train_augmented/30_575_rot_pos40.jpg,30
/content/content/combined_faces_train_augmented/40_312_rot_pos20.jpg,40
/content/content/combined_faces_train_augmented/37_346_rot_pos20.jpg,37
/content/content/combined_faces_train_augmented/5_50_fliplr.jpg,5
/content/content/combined_faces_train_augmented/56_78_rot_pos40.jpg,56
/content/content/combined_faces_train_augmented/3_77_rot_neg40.jpg,3
/content/content/combined_faces_train_augmented/23_269_rot_pos20.jpg,23
/content/content/combined_faces_train_augmented/42_86.jpg,42
/content/content/combined_faces_train_augmented/26_2097_fliplr_rot_pos40.jpg,26
/content/content/combined_faces_train_augmented/45_78_fliplr_rot_pos40.jpg,45
/content/content/combined_faces_train_augmented/24_804_fliplr_rot_pos20.jpg,24
/content/content/combined_faces_train_augmented/28_523_rot_pos20.jpg,28
/content/content/combined_faces_train_augmented/3_529_fliplr_rot_pos20.jpg,3
/content/content/combined_faces_train_augmented/43_97_fliplr_rot_neg20.jpg,43
/content/content/combined_faces_train_augmented/24_703_rot_pos40.jpg,24
/content/content/combined_faces_train_augmented/54_95_rot_neg20.jpg,54
/content/content/combined_faces_train_augmented/26_1339_rot_pos40.jpg,26
/content/content/combined_faces_train_augmented/80_29.jpg,80
/content/content/combined_faces_train_augmented/5_23_rot_pos40.jpg,5
/content/content/combined_faces_train_augmented/23_197_rot_neg20.jpg,23
/content/content/combined_faces_train_augmented/29_512_rot_neg20.jpg,29
/content/content/combined_faces_train_augmented/27_90_rot_neg20.jpg,27
/content/content/combined_faces_train_augmented/18_187.jpg,18
/content/content/combined_faces_train_augmented/68_105_rot_pos20.jpg,68
/content/content/combined_faces_train_augmented/31_342_fliplr_rot_neg20.jpg,31
/content/content/combined_faces_train_augmented/30_558_fliplr_rot_neg20.jpg,30
/content/content/combined_faces_train_augmented/24_998_rot_pos40.jpg,24
/content/content/combined_faces_train_augmented/26_1092_rot_pos40.jpg,26
/content/content/combined_faces_train_augmented/30_431_rot_pos40.jpg,30
/content/content/combined_faces_train_augmented/7_34_fliplr_rot_pos40.jpg,7
/content/content/combined_faces_train_augmented/39_118_rot_pos20.jpg,39
/content/content/combined_faces_train_augmented/32_195_fliplr_rot_pos20.jpg,32
/content/content/combined_faces_train_augmented/61_7_rot_neg40.jpg,61
/content/content/combined_faces_train_augmented/62_108_fliplr_rot_neg20.jpg,62
/content/content/combined_faces_train_augmented/29_200_rot_pos40.jpg,29
/content/content/combined_faces_train_augmented/85_87_fliplr.jpg,85
/content/content/combined_faces_train_augmented/5_221_fliplr.jpg,5
/content/content/combined_faces_train_augmented/1_54_fliplr_rot_neg40.jpg,1
/content/content/combined_faces_train_augmented/12_85_fliplr_rot_pos20.jpg,12
/content/content/combined_faces_train_augmented/24_725_fliplr_rot_pos20.jpg,24
/content/content/combined_faces_train_augmented/39_74_rot_neg40.jpg,39
/content/content/combined_faces_train_augmented/30_121_fliplr_rot_pos40.jpg,30
/content/content/combined_faces_train_augmented/75_16_fliplr_rot_pos40.jpg,75
/content/content/combined_faces_train_augmented/41_89_fliplr_rot_neg40.jpg,41
/content/content/combined_faces_train_augmented/60_211_fliplr_rot_pos20.jpg,60
/content/content/combined_faces_train_augmented/37_272_fliplr_rot_neg20.jpg,37
/content/content/combined_faces_train_augmented/1_1028_fliplr.jpg,1
/content/content/combined_faces_train_augmented/75_58_fliplr_rot_neg20.jpg,75
/content/content/combined_faces_train_augmented/1_463.jpg,1
/content/content/combined_faces_train_augmented/58_202.jpg,58
/content/content/combined_faces_train_augmented/40_580_fliplr_rot_neg40.jpg,40
/content/content/combined_faces_train_augmented/29_279_fliplr_rot_pos20.jpg,29
/content/content/combined_faces_train_augmented/85_172_fliplr_rot_neg40.jpg,85
/content/content/combined_faces_train_augmented/23_421_fliplr_rot_pos40.jpg,23
/content/content/combined_faces_train_augmented/1_1875_rot_neg40.jpg,1
/content/content/combined_faces_train_augmented/36_558_rot_neg20.jpg,36
/content/content/combined_faces_train_augmented/39_257_fliplr.jpg,39
/content/content/combined_faces_train_augmented/26_1110_fliplr.jpg,26
/content/content/combined_faces_train_augmented/60_170.jpg,60
/content/content/combined_faces_train_augmented/76_14_fliplr_rot_pos40.jpg,76
/content/content/combined_faces_train_augmented/25_225_rot_pos40.jpg,25
/content/content/combined_faces_train_augmented/60_42.jpg,60
/content/content/combined_faces_train_augmented/19_80_fliplr_rot_neg20.jpg,19
/content/content/combined_faces_train_augmented/36_556_fliplr.jpg,36
/content/content/combined_faces_train_augmented/2_339_fliplr_rot_pos20.jpg,2
/content/content/combined_faces_train_augmented/49_247_fliplr_rot_neg20.jpg,49
/content/content/combined_faces_train_augmented/3_361_rot_pos40.jpg,3
/content/content/combined_faces_train_augmented/30_716_fliplr_rot_pos40.jpg,30
/content/content/combined_faces_train_augmented/18_108_fliplr_rot_pos40.jpg,18
/content/content/combined_faces_train_augmented/61_110_fliplr.jpg,61
/content/content/combined_faces_train_augmented/2_188_rot_neg40.jpg,2
/content/content/combined_faces_train_augmented/25_433_fliplr.jpg,25
/content/content/combined_faces_train_augmented/40_83_rot_pos20.jpg,40
/content/content/combined_faces_train_augmented/52_160_fliplr_rot_neg40.jpg,52
/content/content/combined_faces_train_augmented/50_410_rot_neg20.jpg,50
/content/content/combined_faces_train_augmented/26_664_fliplr_rot_pos20.jpg,26
/content/content/combined_faces_train_augmented/58_224.jpg,58
/content/content/combined_faces_train_augmented/65_338.jpg,65
/content/content/combined_faces_train_augmented/6_39_fliplr_rot_pos40.jpg,6
/content/content/combined_faces_train_augmented/17_74_fliplr.jpg,17
/content/content/combined_faces_train_augmented/30_819.jpg,30
/content/content/combined_faces_train_augmented/1_1076_fliplr.jpg,1
/content/content/combined_faces_train_augmented/38_140_fliplr_rot_pos40.jpg,38
/content/content/combined_faces_train_augmented/1_1405_fliplr_rot_neg40.jpg,1
/content/content/combined_faces_train_augmented/25_293.jpg,25
/content/content/combined_faces_train_augmented/49_218.jpg,49
/content/content/combined_faces_train_augmented/40_161_fliplr_rot_pos40.jpg,40
/content/content/combined_faces_train_augmented/26_50_fliplr_rot_neg40.jpg,26
/content/content/combined_faces_train_augmented/28_554_fliplr_rot_neg40.jpg,28
/content/content/combined_faces_train_augmented/40_156_fliplr.jpg,40
/content/content/combined_faces_train_augmented/44_37.jpg,44
/content/content/combined_faces_train_augmented/61_124_rot_pos40.jpg,61
/content/content/combined_faces_train_augmented/78_15_fliplr_rot_neg40.jpg,78
/content/content/combined_faces_train_augmented/3_413_rot_pos40.jpg,3
/content/content/combined_faces_train_augmented/13_131_rot_neg20.jpg,13
/content/content/combined_faces_train_augmented/54_21_fliplr_rot_neg40.jpg,54
/content/content/combined_faces_train_augmented/2_932_fliplr.jpg,2
/content/content/combined_faces_train_augmented/80_172_fliplr.jpg,80
/content/content/combined_faces_train_augmented/28_757_fliplr.jpg,28
/content/content/combined_faces_train_augmented/50_62_fliplr_rot_neg40.jpg,50
/content/content/combined_faces_train_augmented/23_124_rot_pos20.jpg,23
/content/content/combined_faces_train_augmented/1_1296_fliplr_rot_pos40.jpg,1
/content/content/combined_faces_train_augmented/13_15_fliplr.jpg,13
/content/content/combined_faces_train_augmented/8_130_fliplr_rot_neg40.jpg,8
/content/content/combined_faces_train_augmented/2_550_rot_neg20.jpg,2
/content/content/combined_faces_train_augmented/35_841_rot_neg20.jpg,35
/content/content/combined_faces_train_augmented/55_8_fliplr_rot_neg40.jpg,55
/content/content/combined_faces_train_augmented/60_400_rot_pos40.jpg,60
/content/content/combined_faces_train_augmented/83_14_fliplr_rot_neg20.jpg,83
/content/content/combined_faces_train_augmented/23_7_fliplr_rot_neg20.jpg,23
/content/content/combined_faces_train_augmented/39_59.jpg,39
/content/content/combined_faces_train_augmented/1_957_fliplr_rot_neg20.jpg,1
/content/content/combined_faces_train_augmented/12_216_fliplr_rot_neg20.jpg,12
/content/content/combined_faces_train_augmented/45_108_fliplr.jpg,45
/content/content/combined_faces_train_augmented/28_1018_rot_pos40.jpg,28
/content/content/combined_faces_train_augmented/9_73_fliplr_rot_pos20.jpg,9
/content/content/combined_faces_train_augmented/60_187_fliplr_rot_pos40.jpg,60
/content/content/combined_faces_train_augmented/2_316_rot_pos40.jpg,2
/content/content/combined_faces_train_augmented/9_179_fliplr_rot_pos40.jpg,9
/content/content/combined_faces_train_augmented/24_584.jpg,24
/content/content/combined_faces_train_augmented/32_278_rot_neg20.jpg,32
/content/content/combined_faces_train_augmented/25_468_fliplr_rot_neg40.jpg,25
/content/content/combined_faces_train_augmented/1_1652_rot_neg20.jpg,1
/content/content/combined_faces_train_augmented/25_103_fliplr_rot_neg20.jpg,25
/content/content/combined_faces_train_augmented/13_90_fliplr_rot_pos20.jpg,13
/content/content/combined_faces_train_augmented/4_278_fliplr_rot_pos20.jpg,4
/content/content/combined_faces_train_augmented/37_193_rot_neg40.jpg,37
/content/content/combined_faces_train_augmented/53_20_rot_pos20.jpg,53
/content/content/combined_faces_train_augmented/32_287_fliplr_rot_pos20.jpg,32
/content/content/combined_faces_train_augmented/62_5_fliplr_rot_neg40.jpg,62
/content/content/combined_faces_train_augmented/39_366_fliplr_rot_pos20.jpg,39
/content/content/combined_faces_train_augmented/21_411_rot_neg40.jpg,21
/content/content/combined_faces_train_augmented/38_341.jpg,38
/content/content/combined_faces_train_augmented/31_53_fliplr_rot_pos20.jpg,31
/content/content/combined_faces_train_augmented/24_14_fliplr_rot_neg40.jpg,24
/content/content/combined_faces_train_augmented/28_276_fliplr.jpg,28
/content/content/combined_faces_train_augmented/9_38_rot_neg40.jpg,9
/content/content/combined_faces_train_augmented/50_333_rot_neg40.jpg,50
/content/content/combined_faces_train_augmented/34_115_fliplr_rot_neg20.jpg,34
/content/content/combined_faces_train_augmented/39_61_fliplr_rot_pos20.jpg,39
/content/content/combined_faces_train_augmented/28_265_rot_neg40.jpg,28
/content/content/combined_faces_train_augmented/80_134_rot_pos20.jpg,80
/content/content/combined_faces_train_augmented/45_236_rot_pos40.jpg,45
/content/content/combined_faces_train_augmented/10_225.jpg,10
/content/content/combined_faces_train_augmented/50_347_fliplr_rot_pos20.jpg,50
/content/content/combined_faces_train_augmented/5_253_rot_pos40.jpg,5
/content/content/combined_faces_train_augmented/37_13_fliplr_rot_neg20.jpg,37
/content/content/combined_faces_train_augmented/21_61.jpg,21
/content/content/combined_faces_train_augmented/37_34_fliplr_rot_pos40.jpg,37
/content/content/combined_faces_train_augmented/9_216_rot_pos20.jpg,9
/content/content/combined_faces_train_augmented/58_316_fliplr.jpg,58
/content/content/combined_faces_train_augmented/35_646_fliplr_rot_pos20.jpg,35
/content/content/combined_faces_train_augmented/49_88_rot_neg20.jpg,49
/content/content/combined_faces_train_augmented/13_146_fliplr_rot_neg40.jpg,13
/content/content/combined_faces_train_augmented/40_73_rot_pos20.jpg,40
/content/content/combined_faces_train_augmented/43_92_rot_neg20.jpg,43
/content/content/combined_faces_train_augmented/1_262_fliplr_rot_pos20.jpg,1
/content/content/combined_faces_train_augmented/20_123_fliplr_rot_neg20.jpg,20
/content/content/combined_faces_train_augmented/42_323_rot_neg20.jpg,42
/content/content/combined_faces_train_augmented/64_57_rot_pos40.jpg,64
/content/content/combined_faces_train_augmented/2_257_rot_neg40.jpg,2
/content/content/combined_faces_train_augmented/33_54_fliplr_rot_neg40.jpg,33
/content/content/combined_faces_train_augmented/19_82_fliplr_rot_neg20.jpg,19
/content/content/combined_faces_train_augmented/23_121_rot_neg20.jpg,23
/content/content/combined_faces_train_augmented/90_134_fliplr_rot_pos20.jpg,90
/content/content/combined_faces_train_augmented/65_242_fliplr_rot_pos20.jpg,65
/content/content/combined_faces_train_augmented/30_211_fliplr_rot_pos20.jpg,30
/content/content/combined_faces_train_augmented/40_149_fliplr.jpg,40
/content/content/combined_faces_train_augmented/29_708.jpg,29
/content/content/combined_faces_train_augmented/32_114_fliplr_rot_pos40.jpg,32
/content/content/combined_faces_train_augmented/17_191.jpg,17
/content/content/combined_faces_train_augmented/59_124_rot_neg40.jpg,59
/content/content/combined_faces_train_augmented/20_162_rot_neg40.jpg,20
/content/content/combined_faces_train_augmented/25_705_rot_neg20.jpg,25
/content/content/combined_faces_train_augmented/33_65_fliplr_rot_pos40.jpg,33
/content/content/combined_faces_train_augmented/28_386_fliplr_rot_neg20.jpg,28
/content/content/combined_faces_train_augmented/18_288_rot_pos20.jpg,18
/content/content/combined_faces_train_augmented/39_255_fliplr.jpg,39
/content/content/combined_faces_train_augmented/73_19_fliplr_rot_pos20.jpg,73
/content/content/combined_faces_train_augmented/4_125.jpg,4
/content/content/combined_faces_train_augmented/26_995_fliplr_rot_neg40.jpg,26
/content/content/combined_faces_train_augmented/29_613_fliplr_rot_pos40.jpg,29
/content/content/combined_faces_train_augmented/35_756_fliplr_rot_pos40.jpg,35
/content/content/combined_faces_train_augmented/32_163_fliplr_rot_pos40.jpg,32
/content/content/combined_faces_train_augmented/27_231_fliplr.jpg,27
/content/content/combined_faces_train_augmented/65_247_rot_pos40.jpg,65
/content/content/combined_faces_train_augmented/21_343_fliplr_rot_neg20.jpg,21
/content/content/combined_faces_train_augmented/3_559_rot_neg20.jpg,3
/content/content/combined_faces_train_augmented/27_244_fliplr_rot_neg20.jpg,27
/content/content/combined_faces_train_augmented/28_483_fliplr_rot_neg40.jpg,28
/content/content/combined_faces_train_augmented/30_338_rot_neg20.jpg,30
/content/content/combined_faces_train_augmented/65_65_fliplr_rot_neg20.jpg,65
/content/content/combined_faces_train_augmented/12_192_rot_pos40.jpg,12
/content/content/combined_faces_train_augmented/26_1356_fliplr_rot_pos40.jpg,26
/content/content/combined_faces_train_augmented/24_231_fliplr_rot_pos40.jpg,24
/content/content/combined_faces_train_augmented/29_42_rot_neg40.jpg,29
/content/content/combined_faces_train_augmented/74_34_fliplr_rot_pos20.jpg,74
/content/content/combined_faces_train_augmented/36_103_rot_neg20.jpg,36
/content/content/combined_faces_train_augmented/71_55_fliplr_rot_neg40.jpg,71
/content/content/combined_faces_train_augmented/4_331_rot_pos40.jpg,4
/content/content/combined_faces_train_augmented/26_1436_fliplr_rot_neg20.jpg,26
/content/content/combined_faces_train_augmented/56_335_rot_pos20.jpg,56
/content/content/combined_faces_train_augmented/22_386_rot_pos40.jpg,22
/content/content/combined_faces_train_augmented/30_178_fliplr_rot_neg20.jpg,30
/content/content/combined_faces_train_augmented/41_13_fliplr.jpg,41
/content/content/combined_faces_train_augmented/2_852_fliplr_rot_neg40.jpg,2
/content/content/combined_faces_train_augmented/74_18_fliplr_rot_pos40.jpg,74
/content/content/combined_faces_train_augmented/20_62_fliplr_rot_neg20.jpg,20
/content/content/combined_faces_train_augmented/79_7_fliplr_rot_pos20.jpg,79
/content/content/combined_faces_train_augmented/52_124_fliplr.jpg,52
/content/content/combined_faces_train_augmented/6_28_fliplr_rot_neg40.jpg,6
/content/content/combined_faces_train_augmented/24_36_rot_neg20.jpg,24
/content/content/combined_faces_train_augmented/58_285_rot_pos40.jpg,58
/content/content/combined_faces_train_augmented/42_157_fliplr_rot_pos40.jpg,42
/content/content/combined_faces_train_augmented/3_368_rot_neg40.jpg,3
/content/content/combined_faces_train_augmented/1_1392_fliplr_rot_pos40.jpg,1
/content/content/combined_faces_train_augmented/10_139_rot_neg40.jpg,10
/content/content/combined_faces_train_augmented/3_46.jpg,3
/content/content/combined_faces_train_augmented/25_848_fliplr_rot_pos40.jpg,25
/content/content/combined_faces_train_augmented/48_20_rot_pos40.jpg,48
/content/content/combined_faces_train_augmented/34_233_fliplr.jpg,34
/content/content/combined_faces_train_augmented/55_192_fliplr_rot_neg40.jpg,55
/content/content/combined_faces_train_augmented/36_34_fliplr_rot_neg40.jpg,36
/content/content/combined_faces_train_augmented/59_108_rot_neg20.jpg,59
/content/content/combined_faces_train_augmented/1_617_fliplr_rot_neg20.jpg,1
/content/content/combined_faces_train_augmented/25_398_fliplr_rot_neg20.jpg,25
/content/content/combined_faces_train_augmented/10_174.jpg,10
/content/content/combined_faces_train_augmented/50_155_fliplr_rot_neg20.jpg,50
/content/content/combined_faces_train_augmented/33_40_fliplr_rot_pos40.jpg,33
/content/content/combined_faces_train_augmented/35_359_rot_pos40.jpg,35
/content/content/combined_faces_train_augmented/65_84.jpg,65
/content/content/combined_faces_train_augmented/7_3_fliplr_rot_pos20.jpg,7
/content/content/combined_faces_train_augmented/23_487_fliplr_rot_neg20.jpg,23
/content/content/combined_faces_train_augmented/35_640_rot_neg40.jpg,35
/content/content/combined_faces_train_augmented/35_427_rot_neg20.jpg,35
/content/content/combined_faces_train_augmented/26_445.jpg,26
/content/content/combined_faces_train_augmented/43_107_fliplr_rot_neg40.jpg,43
/content/content/combined_faces_train_augmented/19_130.jpg,19
/content/content/combined_faces_train_augmented/3_133_fliplr_rot_pos20.jpg,3
/content/content/combined_faces_train_augmented/9_31_rot_pos40.jpg,9
/content/content/combined_faces_train_augmented/26_2265_fliplr_rot_pos40.jpg,26
/content/content/combined_faces_train_augmented/33_167_rot_neg20.jpg,33
/content/content/combined_faces_train_augmented/86_17_fliplr_rot_neg20.jpg,86
/content/content/combined_faces_train_augmented/27_148_fliplr.jpg,27
/content/content/combined_faces_train_augmented/75_210_rot_pos40.jpg,75
/content/content/combined_faces_train_augmented/18_216_fliplr_rot_neg20.jpg,18
/content/content/combined_faces_train_augmented/20_106_fliplr_rot_pos40.jpg,20
/content/content/combined_faces_train_augmented/1_645_rot_neg40.jpg,1
/content/content/combined_faces_train_augmented/22_216_fliplr_rot_pos20.jpg,22
/content/content/combined_faces_train_augmented/58_331.jpg,58
/content/content/combined_faces_train_augmented/60_211_fliplr_rot_neg20.jpg,60
/content/content/combined_faces_train_augmented/2_111.jpg,2
/content/content/combined_faces_train_augmented/1_1835.jpg,1
/content/content/combined_faces_train_augmented/37_107_rot_pos20.jpg,37
/content/content/combined_faces_train_augmented/24_421_fliplr_rot_pos20.jpg,24
/content/content/combined_faces_train_augmented/30_679_rot_neg20.jpg,30
/content/content/combined_faces_train_augmented/58_85_fliplr.jpg,58
/content/content/combined_faces_train_augmented/51_23_fliplr_rot_neg20.jpg,51
/content/content/combined_faces_train_augmented/27_523_rot_pos20.jpg,27
/content/content/combined_faces_train_augmented/40_189_fliplr.jpg,40
/content/content/combined_faces_train_augmented/28_612_fliplr_rot_neg20.jpg,28
/content/content/combined_faces_train_augmented/89_21_rot_neg20.jpg,89
/content/content/combined_faces_train_augmented/12_190_rot_neg20.jpg,12
/content/content/combined_faces_train_augmented/85_193_rot_neg20.jpg,85
/content/content/combined_faces_train_augmented/26_1055_rot_neg20.jpg,26
/content/content/combined_faces_train_augmented/9_59.jpg,9
/content/content/combined_faces_train_augmented/17_6_fliplr_rot_neg20.jpg,17
/content/content/combined_faces_train_augmented/15_83_fliplr_rot_neg40.jpg,15
/content/content/combined_faces_train_augmented/48_55_rot_neg40.jpg,48
/content/content/combined_faces_train_augmented/50_410_fliplr_rot_pos20.jpg,50
/content/content/combined_faces_train_augmented/1_859_rot_pos40.jpg,1
/content/content/combined_faces_train_augmented/7_53_fliplr_rot_neg40.jpg,7
/content/content/combined_faces_train_augmented/21_125.jpg,21
/content/content/combined_faces_train_augmented/53_207_fliplr_rot_neg40.jpg,53
/content/content/combined_faces_train_augmented/26_698_rot_neg20.jpg,26
/content/content/combined_faces_train_augmented/1_1591_fliplr_rot_neg40.jpg,1
/content/content/combined_faces_train_augmented/50_192_fliplr_rot_pos20.jpg,50
/content/content/combined_faces_train_augmented/21_293.jpg,21
/content/content/combined_faces_train_augmented/72_32_fliplr_rot_neg20.jpg,72
/content/content/combined_faces_train_augmented/34_425_fliplr_rot_neg40.jpg,34
/content/content/combined_faces_train_augmented/24_184_rot_neg40.jpg,24
/content/content/combined_faces_train_augmented/30_779_fliplr_rot_pos40.jpg,30
/content/content/combined_faces_train_augmented/62_54.jpg,62
/content/content/combined_faces_train_augmented/60_71_fliplr_rot_neg20.jpg,60
/content/content/combined_faces_train_augmented/32_221_fliplr_rot_pos20.jpg,32
/content/content/combined_faces_train_augmented/50_237_fliplr.jpg,50
/content/content/combined_faces_train_augmented/16_325_fliplr_rot_pos20.jpg,16
/content/content/combined_faces_train_augmented/55_242_fliplr_rot_pos40.jpg,55
/content/content/combined_faces_train_augmented/10_42_rot_pos20.jpg,10
/content/content/combined_faces_train_augmented/26_690_rot_pos40.jpg,26
/content/content/combined_faces_train_augmented/40_73_fliplr_rot_neg40.jpg,40
/content/content/combined_faces_train_augmented/62_48_rot_pos20.jpg,62
/content/content/combined_faces_train_augmented/53_76_rot_neg20.jpg,53
/content/content/combined_faces_train_augmented/7_141_rot_neg20.jpg,7
